YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2019,5,6,4.37,4.91,0.6,364.86,83.24,93.57,10.61,0.27,1.41,22.15,19.01,20.58,21.5,-264.59,26.39,17.83
2019,5,7,2.52,4.76,0.35,380.25,49.73,91.09,6.94,0.18,0.94,20.14,18.19,19.16,20.23,-265.17,25.04,17.06
2019,5,8,2.83,4.97,0.4,366.81,54.23,93.55,7.44,0.19,0.99,18.48,16.24,17.36,18.98,-265.9,23.41,16.15
2019,5,9,3.38,4.98,0.48,366.79,64.1,93.68,8.57,0.22,1.15,19.04,16.73,17.88,19.62,-264.27,24.43,15.55
2019,5,10,3.7,4.75,0.52,363.86,70.83,90.5,9.33,0.24,1.29,20.59,18.17,19.38,20.52,-263.43,25.71,15.99
2019,5,11,3.53,4.65,0.5,376.41,67.54,88.2,8.97,0.23,1.18,21.67,19.08,20.37,21.52,-264.17,26.88,17.9
2019,5,12,3.26,4.53,0.47,385.38,62.38,86.05,8.25,0.22,1.15,21.95,19.48,20.72,22.07,-265.18,26.49,18.53
2019,5,13,3.62,4.57,0.52,379.21,69.45,87.53,8.94,0.22,1.13,20.98,19.31,20.15,21.3,-266.55,25.34,18.74
2019,5,14,3.41,4.45,0.49,376.17,64.54,84.21,8.41,0.2,1.09,20.45,18.38,19.42,20.7,-262.53,25.89,15.28
2019,5,15,3.21,4.79,0.47,361.51,60.92,89.95,8.17,0.2,1.09,18.24,16.54,17.39,18.49,-265.99,22.42,15.26
2019,5,16,2.47,4.77,0.36,372.49,48.47,90.88,6.8,0.17,0.91,17.83,16.42,17.12,17.87,-268.56,20.99,16.39
2019,5,17,1.86,4.58,0.27,367.98,37.36,87.4,5.48,0.14,0.72,17.83,16.34,17.08,17.93,-268.5,20.96,16.3
2019,5,18,2.09,4.53,0.31,365.66,41.44,86.25,5.88,0.14,0.73,17.81,16.6,17.2,17.82,-268.21,20.83,15.9
2019,5,19,3.1,4.48,0.46,359.05,58.46,83.62,7.68,0.17,0.88,18.13,15.64,16.89,17.94,-264.6,22.83,14.29
2019,5,20,3.68,4.54,0.55,355.02,68.91,84.95,8.93,0.2,1.01,17.67,15.11,16.39,17.37,-263.11,22.98,12.94
2019,5,21,4.17,4.67,0.62,337.27,77.44,87.22,9.84,0.23,1.21,17.69,13.57,15.62,17.05,-261.5,23.98,12.33
2019,5,22,4.67,4.7,0.7,320.9,85.92,87.52,10.72,0.25,1.26,17.94,12.72,15.33,16.98,-260.73,24.06,11.63
2019,5,23,4.02,4.43,0.61,341.32,75.2,83.31,9.54,0.23,1.19,19.05,12.85,15.95,18.34,-262.45,24.33,13.63
2019,5,24,1.63,4.15,0.25,360.32,32.19,77.46,4.56,0.12,0.63,17.53,15.01,16.26,17.22,-267.38,20.39,14.62
2019,5,25,4.03,4.7,0.62,315.18,73.41,86.5,9.39,0.22,1.12,14.48,11.55,13.01,15.08,-263.36,19.9,10.11
2019,5,26,4.29,4.77,0.66,327.69,78.53,87.98,10.02,0.23,1.16,15.36,12.73,14.04,15.78,-262.28,21.85,10.98
2019,5,27,4.75,4.73,0.73,306.48,86.19,86.66,10.7,0.24,1.21,16.99,10.6,13.8,15.8,-258.36,24.23,9.44
2019,5,28,4.24,4.48,0.66,328.48,78.66,83.94,9.85,0.23,1.15,18.15,11.97,15.06,17.42,-259.23,25.62,11.71
2019,5,29,3.56,4.25,0.55,376.95,67.61,80.8,8.6,0.2,1.04,19.0,16.83,17.91,19.2,-263.72,24.51,15.08
2019,5,30,2.74,4.19,0.43,371.57,52.38,78.73,7.09,0.17,0.88,20.35,17.69,19.01,20.2,-263.0,26.02,15.88
2019,5,31,3.27,4.29,0.52,359.53,61.12,79.91,7.96,0.19,0.97,20.58,16.59,18.58,20.26,-262.96,26.25,16.05
2019,6,1,2.36,4.2,0.38,372.03,45.55,78.81,6.18,0.15,0.79,20.12,17.98,19.05,20.1,-265.02,24.76,16.62
2019,6,2,1.07,3.9,0.17,378.51,21.75,72.56,3.11,0.08,0.41,18.48,17.65,18.07,18.48,-269.49,20.47,16.81
2019,6,3,1.64,3.93,0.26,359.02,31.88,72.6,4.46,0.12,0.61,16.68,15.72,16.2,16.58,-266.83,19.62,13.3
2019,6,4,3.36,4.58,0.53,330.27,62.29,84.54,8.14,0.18,0.93,14.14,11.0,12.57,14.47,-267.15,17.71,11.71
2019,6,5,2.87,4.45,0.46,338.44,53.67,82.7,7.12,0.16,0.77,14.3,11.88,13.09,14.64,-264.7,19.16,10.72
2019,6,6,3.17,4.39,0.51,333.91,58.8,81.16,7.78,0.17,0.9,15.08,12.77,13.93,15.33,-263.54,20.77,11.16
2019,6,7,4.43,4.48,0.71,300.66,80.18,81.8,9.93,0.21,1.05,15.14,10.45,12.8,13.92,-260.29,21.72,8.86
2019,6,8,3.59,4.39,0.58,304.46,65.09,79.28,8.36,0.19,0.95,15.17,10.81,12.99,14.2,-263.08,20.87,10.8
2019,6,9,4.31,4.35,0.7,295.06,78.14,79.69,9.65,0.22,1.09,14.05,10.74,12.39,13.99,-260.38,20.58,7.82
2019,6,10,4.35,4.36,0.7,305.41,78.45,79.45,9.66,0.22,1.09,15.92,12.89,14.4,16.08,-261.95,22.61,11.41
2019,6,11,4.1,4.35,0.66,322.31,75.39,80.49,9.44,0.21,1.05,16.4,11.66,14.03,15.67,-261.15,23.23,11.24
2019,6,12,3.7,4.21,0.6,333.88,68.2,78.0,8.56,0.2,1.0,17.48,12.31,14.9,16.42,-260.12,24.17,11.14
2019,6,13,3.97,4.28,0.64,336.6,73.16,79.6,9.15,0.21,1.06,18.67,13.79,16.23,17.74,-261.34,25.01,13.19
2019,6,14,4.14,4.3,0.67,342.88,76.9,80.84,9.5,0.22,1.09,18.93,14.33,16.63,18.5,-261.09,25.76,13.7
2019,6,15,4.07,4.3,0.66,332.88,74.86,79.92,9.3,0.22,1.13,18.81,14.54,16.67,18.55,-261.52,25.35,13.72
2019,6,16,3.83,4.26,0.62,334.98,70.84,79.2,8.82,0.2,1.03,18.71,14.82,16.76,18.73,-262.32,25.05,14.22
2019,6,17,3.5,4.31,0.57,337.05,64.44,79.16,8.25,0.19,0.96,17.42,14.7,16.06,17.76,-263.52,23.1,13.48
2019,6,18,3.18,4.17,0.52,337.52,58.56,76.88,7.56,0.17,0.89,17.59,13.86,15.73,17.54,-261.92,23.68,12.45
2019,6,19,3.48,4.23,0.57,337.38,64.05,77.61,8.18,0.17,0.88,17.68,13.31,15.49,16.81,-261.6,23.96,12.4
2019,6,20,3.31,4.11,0.54,348.33,61.75,76.79,7.73,0.16,0.77,18.24,14.33,16.28,17.62,-264.47,23.45,14.76
2019,6,21,3.26,4.29,0.53,360.98,60.61,79.82,7.8,0.16,0.83,16.99,14.37,15.69,17.55,-264.68,22.16,13.69
2019,6,22,3.8,4.27,0.62,336.66,69.97,79.18,8.8,0.19,0.93,17.63,14.5,16.07,18.06,-262.45,24.02,13.32
2019,6,23,4.26,4.36,0.7,310.3,77.33,79.95,9.51,0.2,1.02,17.3,12.6,14.95,16.77,-261.85,23.98,12.67
2019,6,24,4.45,4.4,0.73,302.23,80.43,80.51,9.84,0.2,1.0,17.08,12.12,14.61,16.58,-260.15,24.35,11.36
2019,6,25,4.35,4.39,0.71,317.75,79.07,80.73,9.77,0.22,1.09,18.02,13.05,15.53,17.68,-259.06,25.43,11.33
2019,6,26,3.97,4.25,0.65,335.88,72.62,78.63,8.98,0.2,1.0,19.51,13.92,16.72,19.03,-260.68,26.37,13.9
2019,6,27,2.99,4.02,0.48,361.98,55.68,74.59,7.16,0.16,0.83,18.87,15.53,17.2,18.95,-263.13,24.78,14.75
2019,6,28,4.01,4.21,0.66,336.02,74.4,78.87,9.23,0.2,0.98,19.69,15.59,17.65,19.54,-262.39,26.29,15.54
2019,6,29,4.35,4.31,0.71,318.91,80.12,80.42,9.84,0.21,1.03,19.58,13.27,16.42,18.99,-260.85,26.58,14.28
2019,6,30,4.41,4.36,0.72,324.26,81.66,81.82,10.01,0.21,1.05,19.15,13.33,16.25,18.67,-260.28,26.57,13.7
2019,7,1,3.96,4.3,0.64,329.35,73.34,80.3,9.17,0.2,1.06,19.31,13.71,16.51,18.62,-259.8,26.46,13.11
2019,7,2,3.43,4.07,0.55,333.27,62.92,74.8,7.88,0.18,0.95,18.79,13.13,15.96,18.17,-260.26,25.98,13.08
2019,7,3,3.41,4.05,0.55,347.54,62.38,74.37,7.86,0.18,0.93,19.35,13.09,16.22,19.16,-259.88,26.73,13.46
2019,7,4,0.7,3.83,0.12,366.3,14.45,70.73,2.12,0.05,0.24,15.93,15.05,15.49,15.94,-268.84,17.51,13.2
2019,7,5,1.06,4.06,0.17,348.87,21.13,75.3,3.1,0.06,0.33,12.19,10.83,11.51,12.31,-267.24,14.48,8.58
2019,7,6,4.24,4.59,0.68,277.19,74.48,80.97,9.31,0.17,0.84,8.48,3.85,6.17,9.19,-262.77,13.97,3.58
2019,7,7,3.7,4.55,0.59,282.95,66.52,81.38,8.56,0.17,0.85,7.9,5.37,6.63,8.24,-262.14,13.78,2.76
2019,7,8,4.6,4.6,0.73,279.66,81.67,82.44,10.11,0.18,0.88,11.18,7.4,9.3,11.33,-260.53,18.97,6.36
2019,7,9,4.35,4.53,0.7,294.67,77.8,81.48,9.68,0.17,0.86,12.6,8.73,10.66,12.62,-257.85,20.92,5.62
2019,7,10,4.38,4.61,0.7,296.19,77.59,82.46,9.61,0.18,0.88,14.1,8.9,11.5,12.77,-258.8,21.33,6.98
2019,7,11,4.63,4.62,0.73,280.41,81.89,82.49,10.04,0.2,0.96,14.19,7.58,10.89,12.55,-258.96,21.51,7.33
2019,7,12,4.73,4.69,0.75,280.47,83.75,83.95,10.3,0.21,1.05,15.28,7.88,11.58,13.0,-259.74,22.64,9.24
2019,7,13,4.54,4.62,0.71,296.2,81.19,83.39,10.03,0.2,1.02,17.14,9.89,13.51,15.15,-260.07,24.35,11.27
2019,7,14,4.46,4.48,0.7,307.34,80.7,81.84,9.88,0.21,1.04,18.04,11.37,14.71,16.24,-261.11,24.67,12.64
2019,7,15,3.7,4.2,0.58,347.2,67.88,77.11,8.45,0.18,0.9,18.02,12.87,15.44,17.41,-261.2,25.0,13.05
2019,7,16,1.76,4.27,0.27,340.1,32.61,77.34,4.48,0.1,0.5,13.51,10.65,12.08,13.94,-261.6,18.04,6.49
2019,7,17,3.25,4.69,0.5,310.27,59.89,86.22,7.94,0.16,0.79,11.82,8.69,10.25,12.14,-263.27,16.61,6.73
2019,7,18,4.25,4.63,0.66,307.58,77.55,85.03,9.73,0.18,0.9,13.55,10.7,12.12,13.79,-263.45,19.32,9.62
2019,7,19,4.27,4.57,0.66,309.09,77.23,83.1,9.65,0.19,0.95,15.13,10.63,12.88,15.19,-261.42,21.89,10.16
2019,7,20,4.27,4.66,0.66,316.52,77.87,85.32,9.8,0.2,1.03,15.23,10.43,12.83,15.19,-260.51,22.59,9.96
2019,7,21,4.33,4.64,0.66,305.35,78.62,84.38,9.87,0.21,1.06,15.86,11.15,13.51,15.65,-259.84,22.93,9.61
2019,7,22,4.49,4.67,0.68,319.66,82.86,86.92,10.42,0.23,1.16,17.54,12.4,14.97,17.09,-262.07,23.96,12.89
2019,7,23,4.76,4.72,0.72,312.66,87.17,87.47,10.78,0.25,1.24,18.36,11.77,15.07,17.26,-260.53,24.77,12.15
2019,7,24,4.84,4.8,0.73,306.13,87.83,87.97,10.87,0.24,1.23,17.9,11.86,14.88,17.57,-259.35,25.55,11.74
2019,7,25,3.84,4.68,0.57,337.5,70.81,86.49,9.07,0.23,1.18,17.74,13.01,15.37,17.69,-261.29,24.82,12.96
2019,7,26,4.31,4.67,0.64,335.53,79.19,86.56,9.93,0.23,1.21,19.12,13.93,16.52,18.94,-260.86,25.83,13.54
2019,7,27,4.36,4.61,0.65,332.67,79.91,85.12,10.01,0.23,1.19,18.76,12.33,15.55,18.88,-259.68,26.4,12.94
2019,7,28,4.04,4.71,0.59,348.69,75.04,87.27,9.61,0.23,1.16,17.34,14.59,15.97,18.07,-265.02,22.61,14.48
2019,7,29,4.41,4.72,0.65,335.95,81.1,87.07,10.21,0.22,1.1,17.65,12.97,15.31,18.43,-261.18,24.93,12.96
2019,7,30,3.94,4.69,0.57,344.2,73.12,87.08,9.37,0.2,1.02,17.76,11.69,14.73,17.49,-260.11,24.98,11.94
2019,7,31,4.86,4.91,0.7,314.27,88.41,90.03,11.02,0.23,1.16,17.9,11.48,14.69,17.32,-261.85,24.95,13.65
2019,8,1,4.95,5.0,0.71,320.49,90.09,91.62,11.26,0.24,1.23,18.64,11.64,15.14,18.06,-256.56,26.92,10.33
2019,8,2,4.21,4.8,0.6,357.84,77.66,88.44,9.8,0.23,1.19,18.8,11.84,15.32,18.78,-257.02,28.08,11.94
2019,8,3,1.33,4.55,0.19,347.7,26.51,83.15,3.81,0.09,0.48,11.4,8.73,10.07,12.17,-268.35,14.12,9.31
2019,8,4,0.89,4.88,0.12,341.18,18.27,88.99,2.73,0.07,0.35,10.65,8.11,9.38,10.96,-270.27,12.54,9.66
2019,8,5,3.31,4.84,0.47,343.87,62.41,90.3,8.3,0.19,0.98,13.48,10.48,11.98,14.03,-263.27,19.51,9.62
2019,8,6,4.58,4.85,0.64,335.57,84.2,89.75,10.63,0.23,1.12,17.27,12.96,15.12,17.84,-258.38,25.51,10.74
2019,8,7,4.6,5.01,0.64,334.2,85.69,94.12,10.91,0.24,1.22,19.04,14.12,16.58,18.8,-259.44,25.95,12.24
2019,8,8,4.95,5.11,0.69,334.6,92.43,96.27,11.65,0.27,1.4,19.96,13.83,16.89,20.11,-259.84,27.44,14.13
2019,8,9,5.26,5.26,0.73,325.05,97.16,98.04,12.22,0.29,1.48,20.78,12.25,16.51,19.92,-258.32,28.31,13.48
2019,8,10,5.06,5.27,0.7,323.34,92.7,97.3,11.69,0.27,1.4,20.74,11.86,16.3,19.94,-258.25,29.01,14.11
2019,8,11,3.97,4.94,0.54,347.53,73.7,91.19,9.27,0.23,1.15,19.19,14.34,16.76,19.68,-259.58,26.95,13.38
2019,8,12,5.09,5.23,0.69,338.67,94.31,97.42,11.89,0.28,1.44,21.97,14.25,18.11,21.65,-257.13,30.13,14.11
2019,8,13,2.68,5.01,0.36,359.59,50.86,93.62,6.69,0.16,0.87,17.89,13.16,15.52,18.31,-261.16,23.78,11.79
2019,8,14,1.36,5.31,0.18,350.87,27.25,97.4,4.06,0.11,0.56,11.31,8.16,9.74,12.11,-268.85,13.8,9.51
2019,8,15,5.12,5.55,0.68,314.57,93.48,101.63,12.0,0.27,1.37,14.43,8.83,11.63,15.33,-259.52,22.55,8.92
2019,8,16,5.28,5.59,0.7,306.09,95.36,101.45,12.16,0.24,1.18,15.82,9.49,12.65,16.83,-256.42,25.32,8.59
2019,8,17,5.56,5.54,0.73,310.03,100.37,100.74,12.52,0.25,1.23,17.87,9.1,13.48,17.76,-256.12,27.08,10.05
2019,8,18,4.57,5.12,0.59,341.74,83.24,93.0,10.31,0.24,1.25,20.23,11.58,15.9,20.4,-256.42,29.02,12.3
2019,8,19,1.27,3.52,0.16,369.73,23.78,58.13,2.7,0.06,0.34,15.65,13.19,14.42,16.41,-265.75,20.44,13.05
2019,8,20,1.71,4.71,0.22,373.74,33.4,85.5,4.49,0.12,0.61,14.51,12.59,13.55,14.94,-268.19,17.81,12.85
2019,8,21,2.63,5.48,0.34,370.11,50.23,100.6,6.99,0.17,0.9,16.2,12.49,14.35,17.39,-262.34,23.4,12.58
2019,8,22,3.44,5.6,0.44,359.0,64.45,102.81,8.8,0.22,1.1,14.94,11.67,13.3,16.01,-264.52,20.4,11.77
2019,8,23,3.78,5.57,0.48,351.54,70.98,102.93,9.41,0.26,1.33,15.19,11.13,13.16,16.39,-261.63,22.44,10.92
2019,8,24,3.72,5.76,0.47,346.59,69.21,105.75,9.41,0.23,1.17,14.76,10.73,12.75,16.1,-262.38,21.83,11.06
2019,8,25,4.66,6.0,0.58,343.2,85.6,109.78,11.39,0.29,1.51,15.37,10.68,13.03,16.62,-261.62,22.93,11.39
2019,8,26,5.53,5.84,0.69,325.44,101.39,107.52,12.97,0.33,1.69,17.51,11.53,14.52,18.9,-257.15,27.15,11.15
2019,8,27,4.88,5.65,0.6,341.37,88.9,102.86,11.43,0.29,1.46,18.66,12.83,15.75,20.2,-257.14,28.05,12.04
2019,8,28,3.79,5.77,0.46,351.88,70.55,105.55,9.49,0.26,1.34,17.98,13.19,15.58,19.32,-262.13,25.09,14.08
2019,8,29,5.28,5.73,0.64,333.27,96.65,105.12,12.35,0.3,1.58,19.05,11.08,15.07,20.4,-255.76,28.89,11.5
2019,8,30,5.94,5.97,0.72,324.03,109.27,110.41,13.9,0.34,1.7,21.2,11.09,16.15,20.96,-256.22,29.88,12.95
2019,8,31,5.34,5.84,0.64,359.26,99.6,109.0,12.73,0.32,1.65,24.01,12.8,18.4,23.48,-257.33,32.39,16.56
2019,9,1,1.35,4.51,0.16,385.79,26.86,78.68,3.37,0.08,0.42,20.03,15.7,17.87,20.76,-259.75,28.48,15.09
2019,9,2,2.38,5.33,0.28,374.98,46.38,98.21,6.34,0.16,0.84,17.27,14.32,15.8,18.23,-262.3,24.03,13.18
2019,9,3,2.75,5.14,0.33,386.56,52.42,94.41,6.81,0.17,0.85,19.4,16.07,17.73,20.04,-259.75,27.73,14.33
2019,9,4,2.58,5.16,0.3,375.73,49.8,93.82,6.49,0.16,0.86,17.98,15.39,16.68,18.97,-262.85,24.79,14.49
2019,9,5,1.71,5.36,0.2,365.27,34.86,99.15,4.82,0.13,0.67,14.01,11.98,12.99,14.55,-269.17,16.07,12.08
2019,9,6,1.97,5.59,0.23,374.93,39.96,104.4,5.55,0.15,0.76,15.98,13.23,14.61,16.82,-262.81,22.56,12.22
2019,9,7,5.55,5.89,0.64,362.01,104.63,111.04,13.3,0.34,1.77,21.08,15.59,18.34,21.23,-256.27,29.88,13.0
2019,9,8,5.55,6.0,0.63,360.44,103.62,111.84,13.16,0.34,1.78,23.62,16.33,19.98,23.73,-258.78,31.65,17.29
2019,9,9,6.22,6.2,0.71,343.77,115.38,115.57,14.6,0.38,1.97,23.27,13.51,18.39,23.01,-257.56,32.19,16.59
2019,9,10,6.29,6.39,0.71,348.05,116.71,118.83,15.0,0.4,2.07,24.37,13.23,18.8,23.82,-256.85,32.73,16.42
2019,9,11,5.75,6.31,0.65,362.34,106.7,116.92,13.69,0.38,1.93,25.38,14.21,19.8,25.1,-256.85,34.23,17.92
2019,9,12,5.87,6.35,0.66,364.91,107.34,115.87,13.7,0.37,1.91,26.16,14.17,20.17,26.29,-257.5,35.29,19.64
2019,9,13,2.94,5.87,0.33,375.93,56.32,107.96,7.51,0.21,1.07,19.9,15.51,17.7,21.44,-261.27,27.22,15.34
2019,9,14,4.37,5.79,0.48,372.35,81.74,106.03,10.23,0.28,1.43,20.33,15.33,17.83,21.9,-259.11,29.33,15.29
2019,9,15,5.69,6.03,0.62,371.98,105.83,112.02,13.31,0.37,1.92,23.34,15.75,19.55,24.57,-255.6,33.74,16.19
2019,9,16,6.19,6.23,0.68,357.77,113.16,114.48,14.15,0.38,1.93,25.37,14.62,20.0,26.03,-255.76,34.85,17.46
2019,9,17,6.15,6.31,0.67,354.1,112.65,115.91,14.15,0.39,2.02,26.11,13.62,19.87,25.9,-256.3,35.58,18.73
2019,9,18,5.76,6.14,0.62,363.34,104.3,111.05,12.9,0.34,1.78,24.67,12.0,18.33,24.96,-254.17,35.93,16.94
2019,9,19,3.77,4.9,0.41,382.61,65.8,82.49,7.07,0.18,0.93,23.27,15.06,19.17,23.13,-256.77,32.16,15.77
2019,9,20,2.48,4.73,0.27,406.56,44.51,79.37,4.81,0.12,0.62,23.55,13.78,18.66,24.03,-258.02,32.44,17.3
2019,9,21,2.08,5.11,0.22,389.9,40.32,90.41,4.98,0.12,0.65,19.1,15.14,17.12,20.61,-261.68,26.51,15.04
2019,9,22,1.56,5.72,0.16,375.7,31.63,102.89,4.23,0.12,0.57,16.17,13.29,14.73,16.98,-266.74,19.87,13.46
2019,9,23,3.32,6.8,0.35,352.59,63.79,123.54,8.9,0.23,1.2,15.05,9.82,12.43,16.51,-263.45,21.01,11.31
2019,9,24,4.74,6.54,0.5,366.87,90.77,122.39,12.06,0.32,1.64,17.2,12.45,14.83,18.86,-259.7,25.29,11.83
2019,9,25,1.65,6.08,0.17,370.15,34.05,111.15,4.72,0.12,0.59,17.3,13.62,15.46,18.55,-261.83,25.09,13.77
2019,9,26,1.37,6.05,0.14,366.67,28.46,109.67,3.92,0.09,0.47,18.18,14.75,16.47,19.23,-262.64,25.42,14.91
2019,9,27,4.68,7.0,0.48,356.62,87.86,127.78,11.95,0.3,1.49,17.84,13.07,15.46,19.75,-260.04,26.12,13.01
2019,9,28,3.51,7.21,0.36,370.26,67.24,133.2,9.6,0.26,1.29,16.74,11.82,14.28,18.5,-261.74,24.07,12.65
2019,9,29,6.58,7.24,0.67,351.38,122.37,133.53,16.2,0.42,2.13,18.3,11.28,14.79,20.16,-257.1,27.96,11.9
2019,9,30,7.15,7.4,0.73,326.99,131.84,136.16,17.27,0.46,2.34,19.65,11.2,15.43,21.57,-255.4,30.04,12.29
2019,10,1,7.27,7.37,0.73,342.16,134.52,136.12,17.55,0.45,2.34,22.13,12.76,17.45,23.77,-253.5,33.3,13.65
2019,10,2,7.29,7.36,0.73,337.28,134.36,135.46,17.43,0.46,2.35,24.4,11.94,18.17,25.3,-252.81,35.43,15.09
2019,10,3,6.93,7.48,0.7,332.05,126.99,136.12,16.72,0.46,2.36,21.59,10.99,16.3,22.51,-257.76,31.02,15.63
2019,10,4,7.1,7.34,0.71,347.23,132.48,136.55,17.23,0.46,2.38,22.33,13.25,17.79,24.59,-254.66,33.22,14.73
2019,10,5,7.21,7.28,0.72,352.28,134.74,135.84,17.48,0.48,2.46,23.73,13.72,18.73,25.36,-252.81,34.76,14.43
2019,10,6,4.2,6.99,0.41,387.62,81.24,131.34,11.1,0.31,1.6,21.32,15.87,18.6,23.4,-258.95,30.65,16.44
2019,10,7,2.55,6.77,0.25,392.56,51.99,127.87,7.47,0.22,1.1,18.08,15.23,16.65,18.98,-266.3,22.86,16.0
2019,10,8,1.89,6.73,0.19,381.91,40.12,126.71,5.86,0.16,0.82,18.24,15.88,17.06,18.93,-266.63,22.57,16.05
2019,10,9,2.66,7.22,0.26,376.01,54.11,135.26,7.93,0.23,1.16,19.13,13.96,16.55,20.12,-261.04,27.1,14.99
2019,10,10,6.04,7.57,0.59,366.97,114.83,141.41,15.6,0.45,2.33,20.48,14.68,17.58,21.92,-257.56,30.03,14.44
2019,10,11,6.65,7.58,0.65,370.12,125.46,141.6,16.68,0.47,2.42,23.8,16.49,20.15,25.83,-256.49,32.93,16.26
2019,10,12,7.05,7.6,0.68,368.01,133.91,143.54,17.67,0.47,2.4,25.3,15.43,20.37,27.01,-256.51,34.26,17.62
2019,10,13,7.17,7.59,0.69,365.21,135.7,143.09,17.8,0.48,2.45,26.56,14.58,20.57,27.75,-256.15,35.49,18.49
2019,10,14,7.24,7.58,0.7,368.94,137.04,142.65,18.01,0.49,2.52,25.36,14.57,19.97,26.87,-257.78,34.42,19.05
2019,10,15,3.5,7.49,0.34,382.28,70.39,142.48,10.16,0.3,1.51,22.01,16.6,19.3,23.89,-261.55,29.55,17.95
2019,10,16,5.58,7.22,0.53,384.59,107.43,135.98,14.28,0.41,2.12,21.94,15.56,18.76,24.06,-260.32,29.92,17.09
2019,10,17,5.55,6.87,0.52,390.04,104.52,127.11,13.39,0.38,1.95,23.94,16.0,19.97,26.4,-256.35,34.08,17.29
2019,10,18,5.99,7.3,0.56,387.57,115.62,137.9,15.32,0.46,2.4,24.42,17.24,20.83,25.64,-258.37,33.53,18.75
2019,10,19,5.1,7.24,0.48,383.62,98.63,136.45,13.34,0.41,2.09,22.05,16.82,19.44,23.93,-258.77,31.01,16.62
2019,10,20,4.0,7.59,0.38,361.13,77.61,141.56,10.82,0.31,1.59,18.14,11.99,15.06,20.16,-260.89,25.49,13.23
2019,10,21,3.0,7.4,0.28,372.29,61.15,139.07,8.8,0.24,1.23,17.39,12.25,14.82,18.65,-263.03,22.91,12.8
2019,10,22,4.61,7.42,0.43,374.48,88.99,137.5,12.16,0.34,1.75,19.96,14.9,17.43,21.73,-261.03,27.67,15.55
2019,10,23,5.77,7.76,0.54,376.97,109.77,145.13,14.83,0.41,2.1,19.73,15.03,17.38,21.37,-262.35,26.47,15.66
2019,10,24,5.19,7.74,0.48,377.24,101.61,146.24,13.91,0.4,2.02,22.25,15.18,18.71,24.19,-257.24,31.02,15.12
2019,10,25,6.61,7.57,0.61,368.17,125.31,141.22,16.44,0.46,2.38,23.4,15.12,19.26,25.98,-255.63,34.01,16.5
2019,10,26,5.8,7.72,0.53,372.72,111.37,144.84,15.02,0.43,2.2,23.51,16.32,19.92,25.9,-258.1,32.66,17.61
2019,10,27,7.52,7.98,0.69,364.91,141.48,148.73,18.62,0.53,2.76,26.35,15.41,20.88,28.37,-254.6,36.19,17.65
2019,10,28,6.61,7.91,0.6,382.94,127.02,149.19,17.07,0.49,2.54,24.99,17.13,21.06,24.97,-264.41,29.48,20.74
2019,10,29,4.88,7.75,0.45,383.71,95.18,147.16,13.15,0.38,1.95,24.57,16.54,20.55,25.08,-261.36,30.52,18.73
2019,10,30,7.39,7.94,0.67,373.34,141.46,150.33,18.55,0.52,2.72,25.44,16.15,20.8,27.3,-256.89,34.72,18.47
2019,10,31,5.57,7.66,0.51,376.9,106.93,143.51,14.2,0.4,2.02,24.87,16.33,20.6,27.09,-256.54,34.62,18.0
2019,11,1,5.45,7.7,0.49,386.46,104.71,144.35,13.98,0.4,2.05,22.76,16.06,19.41,24.87,-259.03,31.21,17.09
2019,11,2,7.01,8.08,0.63,382.66,133.62,151.38,17.86,0.52,2.66,24.87,15.88,20.37,27.49,-256.64,34.81,18.3
2019,11,3,7.41,8.08,0.66,379.38,140.16,150.8,18.44,0.53,2.75,26.85,15.91,21.38,28.73,-255.1,36.02,17.98
2019,11,4,6.48,7.89,0.58,399.99,124.84,148.55,16.66,0.48,2.52,26.51,16.9,21.7,28.15,-260.11,33.17,20.12
2019,11,5,4.39,7.8,0.39,407.69,88.27,149.73,12.42,0.38,1.94,26.54,19.66,23.1,27.5,-261.1,33.6,21.55
2019,11,6,3.1,7.68,0.27,388.05,63.69,145.48,9.02,0.27,1.34,20.2,16.51,18.36,21.52,-264.71,24.86,16.42
2019,11,7,3.03,7.54,0.27,391.23,62.57,143.14,8.91,0.25,1.29,21.44,16.98,19.21,22.78,-260.48,28.76,16.09
2019,11,8,2.1,7.36,0.19,393.71,44.5,138.55,6.39,0.2,0.98,21.27,18.15,19.72,22.24,-264.79,26.36,18.0
2019,11,9,4.13,7.74,0.37,390.21,82.67,146.53,11.46,0.34,1.72,22.21,18.37,20.3,23.25,-264.33,27.41,18.58
2019,11,10,2.41,7.53,0.21,392.33,51.09,142.41,7.34,0.21,1.07,22.08,18.98,20.53,22.4,-266.82,25.39,19.06
2019,11,11,3.02,7.77,0.27,387.21,62.17,147.55,8.99,0.27,1.41,21.2,17.97,19.58,22.28,-263.5,27.24,17.59
2019,11,12,4.76,8.17,0.41,381.55,93.38,154.16,13.14,0.41,2.1,19.76,15.66,17.72,20.8,-263.95,25.75,16.55
